,Source,Target,link_wights
24880,30901,28505,0.11997288878636
24881,3003,28505,0.22482818991382003
24882,13073,28509,0.05003709452049
24883,17430,28509,0.13815263243588302
24884,42685,28509,0.19916293556521902
24885,35437,28509,0.146624371588555
24886,422,28510,0.007226264386555
24887,59245,28511,0.140818280676955
24888,1552,28511,0.10223221771064601
24889,54397,28511,0.11049368388076301
24890,54158,28515,0.7124478989292421
24891,30210,28530,0.19082588524444702
24892,6920,28530,0.059308221155986
24893,41781,28530,0.08961401095042501
24894,53562,28530,0.16212828580628302
24895,31617,28530,0.497398130781787
24896,967,28530,0.42829672511675204
24897,16865,28530,0.18440907866015002
24898,47592,28530,0.262427345170625
24899,51689,28530,0.22948650117369002
24900,40151,28532,0.35058902485237203
24901,56402,28540,0.0076236668424980005
24902,13986,28540,0.343363943656586
24903,10941,28540,0.574378154900786
24904,28407,28543,0.11172508788906
24905,18761,28552,0.002692286283235
24906,8419,28552,0.11733289709449601
24907,3342,28555,0.48245512804724405
24908,13266,28555,0.996264685885282
24909,16352,28556,0.11155289556107101
24910,9223,28561,0.191721963339117
24911,30733,28561,0.34622317336823405
24912,22563,28561,0.23447404045625903
24913,21537,28561,0.147711591433139
24914,27725,28561,0.31752868464437
24915,53347,28561,0.340320191374388
24916,60575,28561,0.076805623351249
24917,22784,28561,0.332746923331177
24918,14632,28561,0.2971957029856
24919,39236,28561,0.117389987712969
24920,35314,28561,0.173192409866017
24921,5629,28561,0.183505576655788
24922,21122,28561,0.13248647597069502
24923,8865,28561,0.16728346010317202
24924,56038,28561,0.33119817386272804
24925,31525,28561,0.27010062009038205
24926,37818,28561,0.35762548716727405
24927,40921,28561,0.25286649147712303
24928,31742,28561,0.368494881192929
24929,20268,28564,0.616926536528086
24930,58493,28564,0.504461029557517
24931,7100,28564,0.7982496016439881
24932,53267,28568,0.065431852353646
24933,45079,28568,0.24631734588529103
24934,55387,28568,0.245080525143852
24935,26763,28568,0.16332896156589502
24936,18602,28568,0.061450760423543006
24937,12473,28568,0.26627803848324705
24938,238,28568,0.1230608817027
24939,8519,28568,0.269475691656618
24940,43360,28568,0.272989867756667
24941,6507,28568,0.061836842293894
24942,51589,28568,0.062464155324849
24943,39318,28568,0.21640198276514303
24944,51688,28568,0.061765933173920005
24945,23046,28568,0.116158886127457
24946,41554,28568,0.29091614844802804
24947,2783,28568,0.198529467557251
24948,752,28568,0.14669633819136302
24949,43773,28568,0.296572458619971
24950,23309,28568,0.05445191469899201
24951,43868,28568,0.06369700651490101
24952,54117,28568,0.021024988072893002
24953,17292,28568,0.063269418015421
24954,31634,28568,0.24577810174716902
24955,5014,28568,0.06768505726379301
24956,39850,28568,0.257110948421969
24957,19401,28568,0.062551081607348
24958,41949,28568,0.303583601138926
24959,39932,28568,0.157435042617166
24960,17493,28568,0.149507919186625
24961,54442,28568,0.29692065419845004
24962,31935,28568,0.31910271519439504
24963,34084,28568,0.048916267494446004
24964,5448,28568,0.30559096509702305
24965,11613,28568,0.06807878736744401
24966,50560,28568,0.10565818360883301
24967,34180,28568,0.06410069018627501
24968,9611,28568,0.21988093825462002
24969,40344,28568,0.11484282140445001
24970,46511,28568,0.06365839686626601
24971,38368,28568,0.09311713083082501
24972,5632,28568,0.030650839881278
24973,24081,28568,0.027196166939991002
24974,1564,28568,0.21020598713763003
24975,26226,28568,0.207558195490222
24976,56970,28568,0.06226126584229501
24977,34443,28568,0.24541932344858702
24978,54975,28568,0.22129743898675103
24979,24258,28568,0.276717797808127
24980,44778,28568,0.05765192678235
24981,26449,28568,0.05508505526271001
24982,14239,28568,0.19199843078038
24983,14312,28568,0.24954418524137803
24984,47091,28568,0.21442282665362103
24985,53246,28568,0.33508290870141805
24986,30597,28572,0.940825590727942
24987,15567,28572,0.85079949102129
24988,31795,28572,0.831796213680776
24989,48033,28577,0.544186881390431
24990,45674,28577,0.6133092554866081
24991,1444,28583,0.078050193829205
24992,54911,28583,0.16884114410560103
24993,20779,28589,0.19742041917816203
24994,26994,28589,0.31596738438758404
24995,4997,28589,0.22788725399807902
24996,395,28589,0.20377146784212102
24997,10950,28593,0.08970141669772201
24998,55051,28595,0.35488165273850303
24999,58527,28595,0.34860924254561904
25000,42165,28595,0.3555838981937
25001,37560,28595,0.35599824814900005
25002,53438,28595,0.3719507998721
25003,38655,28595,0.327298685246107
25004,53054,28613,0.41929867445762103
25005,34850,28614,0.689447767282884
25006,27568,28615,0.087048658009407
25007,23348,28622,0.10351807878362701
25008,55238,28622,0.354650688210906
25009,22908,28625,0.237567652165413
25010,21958,28632,0.033213996256914
25011,18187,28632,0.190148750482067
25012,20629,28632,0.10615836635374301
25013,35097,28632,0.083757702864048
25014,21731,28632,0.23589077489609803
25015,2278,28632,0.15701791924267
25016,33524,28632,0.386113696354828
25017,30271,28632,0.27977555493621403
25018,38951,28635,0.43037754569090003
25019,28155,28635,0.44871486768588303
25020,56198,28644,0.19517251031305202
25021,43707,28644,0.35156509089805704
25022,45131,28647,0.37813775054747906
25023,23642,28647,0.325251066985404
25024,11779,28648,0.41146109984308404
25025,8538,28649,0.640272736516946
25026,20854,28649,0.6039412252108001
25027,24720,28649,0.632561933728325
25028,43997,28649,0.655887531508765
25029,6391,28649,0.620814964455188
25030,11587,28657,0.28665284081697
25031,4363,28657,0.304653075037626
25032,4023,28657,0.24166902031931
25033,4031,28657,0.427615832519025
25034,4496,28660,0.30602822114760403
25035,18388,28660,0.29282421308342005
25036,8199,28661,0.25666487289761103
25037,915,28661,0.24024197646504403
25038,54683,28661,0.030704545869223002
25039,48424,28661,0.07647057214199701
25040,59301,28664,0.33305380940788404
25041,15014,28664,0.40176777798921404
25042,10353,28664,0.333710515375713
25043,10241,28672,0.49269148375014604
25044,7078,28672,0.10192747845446401
25045,25912,28672,0.111833417062475
25046,28615,28672,0.234875127950904
25047,18667,28672,0.138343273043431
25048,23291,28672,0.14775495301886502
25049,381,28672,0.11293840212875501
25050,41993,28675,0.276930712719671
25051,49430,28675,0.156992352354929
25052,32795,28675,0.348617117965611
25053,1573,28675,0.15452932625040403
25054,32038,28675,0.161314169730658
25055,18293,28675,0.22908571394086902
25056,38005,28675,0.118942026317763
25057,11395,28675,0.23577825731342603
25058,52370,28675,0.047100105879945
25059,31447,28675,0.23740622186009003
25060,5855,28675,0.20649036474624302
25061,19948,28675,0.237924343795567
25062,39976,28678,0.325807588325556
25063,15949,28678,0.018878442153827002
25064,30800,28678,0.5785989334205071
25065,27258,28678,0.766781332806422
25066,1680,28678,0.204373012571431
25067,32936,28678,0.19567624590613503
25068,48829,28678,0.253664963355934
25069,236,28678,0.22660644717392903
25070,40791,28678,0.29337052296605104
25071,9570,28678,0.20663953835109802
25072,11419,28680,0.26702705848289204
25073,24450,28683,0.22754689222623603
25074,38422,28683,0.093484373592913
25075,35911,28683,0.18144854085230402
25076,52835,28683,0.018085784370758
25077,41888,28684,0.36088131433319603
25078,39745,28688,0.130680324760086
25079,9998,28688,0.11818617648473101
25080,19026,28688,0.11146467215684401
25081,42546,28688,0.07387565164376701
25082,60013,28695,0.24310211367716103
25083,15920,28706,0.26748653522183
25084,55300,28709,0.225556666469987
25085,32778,28709,0.47678092975679204
25086,18638,28709,0.309497607507335
25087,18254,28709,0.135459325296646
25088,27609,28709,0.25914931835993504
25089,43769,28715,0.227954832168678
25090,31473,28717,0.5477135766983541
25091,4048,28717,0.5470447457630251
25092,8779,28718,0.340213255192965
25093,49487,28718,0.07412605893481501
25094,25870,28719,0.25775362566147103
25095,44302,28723,0.37053041835197703
25096,22562,28726,0.072603199759544
25097,16171,28726,0.137538804995115
25098,42055,28726,0.122431080679645
25099,3143,28726,0.042968592173094004
25100,19530,28726,0.167268917929232
25101,30290,28726,0.048515529106507006
25102,23144,28726,0.07107682169549501
25103,36744,28726,0.03717577970079
25104,24996,28726,0.08843093866043601
25105,9157,28726,0.09382943253773801
25106,50125,28726,0.254838386027187
25107,13533,28726,0.13832797093613702
25108,10973,28726,0.15294499920196802
25109,57075,28726,0.0
25110,22521,28726,0.019034330327876003
25111,44844,28733,0.32571366336745905
25112,5686,28733,0.320174403068812
25113,47230,28733,0.32178815817474304
25114,48075,28733,0.334799160415138
25115,37254,28737,0.31335715150659205
25116,48268,28737,0.10754556791241901
25117,25911,28737,0.292355156629766
25118,20688,28737,0.614551406712453
25119,21089,28737,0.045634607831894006
25120,26995,28737,0.24135361534123803
25121,26476,28742,0.303433483485521
25122,31642,28742,0.43427352241909506
25123,38615,28742,0.17346089919326502
25124,17473,28743,0.38436071089514
25125,4204,28743,0.177513920554308
25126,32214,28743,0.39843305406669605
25127,58916,28743,0.255648298276451
25128,26157,28743,0.32361952161503604
25129,58926,28743,0.38812140590535604
25130,29306,28743,0.229804320142196
25131,55945,28743,0.039374776547612005
25132,24306,28743,0.19549386576198702
25133,13126,28743,0.38890208404422405
25134,37787,28743,0.39889944131995103
25135,20401,28743,0.142869562605127
25136,6073,28743,0.032671122636633
25137,50140,28743,0.24433936576292403
25138,13290,28743,0.31258713691557205
25139,21490,28743,0.14493763251401
25140,17400,28743,0.195298737605057
25141,12926,28748,0.42965062065360704
25142,25057,28749,0.23803255006025
25143,25146,28749,0.21164787919975403
25144,3034,28749,0.21262102780098502
25145,19681,28749,0.212066270520637
25146,11782,28749,0.213455554562045
25147,11864,28749,0.139880802988486
25148,13761,28749,0.226714842794519
25149,46535,28749,0.20912461191835302
25150,30155,28749,0.231902413755654
25151,54756,28749,0.20939912189095602
25152,48631,28749,0.211315299725316
25153,48736,28749,0.20689533041857702
25154,52049,28757,0.377605536331076
25155,18104,28757,0.7003709093970321
25156,20094,28757,0.380724301699119
25157,51045,28770,0.21589675192190802
25158,34052,28771,0.26467908440820703
25159,1612,28771,0.18787755187608102
25160,15959,28771,0.30160214142137204
25161,53030,28771,0.24729691543187002
25162,39550,28771,0.20069996695983403
25163,56852,28781,0.39778957291523404
25164,361,28781,0.11728577729181601
25165,9855,28781,0.382121755898421
25166,33255,28781,0.28095818419003005
25167,52711,28781,0.292982707979812
25168,60312,28785,0.24457607451839602
25169,39229,28785,0.261922155437393
25170,7246,28785,0.023212231894413002
25171,49191,28786,0.28838190377274003
25172,8045,28789,0.378346458419747
25173,42722,28795,0.38095437284062705
25174,16977,28800,0.49527704490571006
25175,3058,28800,1.5759509465521702e-06
25176,17475,28801,0.036630559673208
25177,44568,28801,0.333812444678577
25178,25081,28805,0.25085165049789204
25179,34951,28815,0.206343747922296
25180,2898,28815,0.14428540079256602
25181,29372,28815,0.177717515153013
25182,49660,28815,0.18922121183751803
25183,26732,28816,0.49749723732039103
25184,28968,28817,0.5364742930488681
25185,4107,28823,0.68549301089721
25186,46361,28823,0.45802041300310203
25187,14294,28825,0.7942304438017931
25188,21598,28825,0.717831428182305
25189,56757,28830,0.005890838557908001
25190,31867,28830,0.331978471092893
25191,20110,28833,0.26804792526318
25192,42234,28833,0.09451883384001901
25193,50956,28837,0.283541589418113
25194,29483,28842,0.29470320213489903
25195,18748,28858,0.49274639799098
25196,55659,28858,0.49433359324076404
25197,55666,28867,0.38880701361694703
25198,36794,28867,0.39274799613049804
25199,21232,28874,0.49251551367565305
25200,58882,28875,0.038753789260494005
25201,30258,28875,1.0237825147718792e-09
25202,11074,28875,0.24581541266008403
25203,56198,28875,0.0
25204,37777,28875,0.38741366333453003
25205,25500,28875,0.019633540186668002
25206,9133,28875,0.13436654171515702
25207,39887,28875,0.5445289794080841
25208,1278,28875,0.171931521812505
25209,14502,28877,0.640362516664509
25210,515,28877,0.636915915444614
25211,24570,28877,0.6571685282110941
25212,47667,28883,0.9137242620645291
25213,28943,28884,0.639864057860771
25214,24225,28884,0.36543770021583805
25215,21930,28884,0.5298070324358131
25216,40372,28884,0.371623404381962
25217,4746,28892,0.19718728185821602
25218,48237,28892,0.33250860163368
25219,35442,28892,0.153859850952781
25220,59397,28893,0.352650768297393
25221,36893,28893,0.15069391616245
25222,26961,28893,0.31169880388125804
25223,25085,28893,0.326902980724646
25224,19008,28893,0.306908892652833
25225,59983,28893,0.32219069963971103
25226,58326,28893,0.396516413726454
25227,46095,28893,0.355200623200697
25228,11373,28893,0.345376141570771
25229,50400,28893,0.3571737765315
25230,5376,28893,0.279906788202119
25231,58816,28893,0.34871545474090504
25232,11751,28893,0.373127585970953
25233,50703,28893,0.335337606410719
25234,50797,28893,0.34643495069266705
25235,50482,28896,0.45171216843195405
25236,9863,28900,0.304387826685307
25237,51403,28900,0.08808895990952001
25238,30628,28900,0.42249054363131205
25239,45440,28905,0.18761622386695
25240,39942,28905,0.014195785274679
25241,26906,28905,0.10326933776703501
25242,28840,28905,0.126835045525303
25243,41408,28905,0.004168744010958
25244,12743,28905,0.128848831734962
25245,21584,28908,0.24943306250281103
25246,34788,28910,0.9237652739358261
25247,24541,28924,0.18875717755137
25248,46197,28924,0.120633983926603
25249,15381,28927,0.20987890497625503
25250,44278,28927,0.188386022183843
25251,5276,28927,0.005547284849539
25252,28044,28928,0.290107728910734
25253,46348,28933,0.395876319488133
25254,4356,28947,0.029408338988117
25255,8788,28947,0.026699379353815
25256,54486,28947,0.146591862387525
25257,12121,28947,0.08250321397313001
25258,54940,28947,0.022934008175248002
25259,1567,28947,0.04477313858707101
25260,4536,28947,0.127220610293793
25261,36,28969,0.36434198373806104
25262,43039,28977,0.055166194035538005
25263,7895,28982,0.135724013435883
25264,21943,28991,0.528809121014823
25265,44775,28991,0.443087750710182
25266,52548,28995,0.612893411269092
25267,20555,28995,1.0
25268,50284,28997,0.472003397486692
25269,38901,28997,0.47498968330856706
25270,46758,29000,0.49842106465533104
25271,37430,29000,0.040207972894948006
25272,18295,29000,0.004141388208151
25273,48511,29003,0.306370117012834
25274,36934,29006,0.251042489338322
25275,34088,29006,0.487811492894943
25276,44686,29007,0.30185366182648704
25277,3952,29015,0.9385342220916921
25278,38218,29017,0.2588249453377
25279,15389,29017,0.300131594693447
25280,3202,29019,0.581287216453739
25281,49290,29019,0.584175963983603
25282,58611,29019,0.5896600534638561
25283,34304,29027,0.134091166762646
25284,30483,29027,0.211916876586334
25285,39968,29027,0.010530157579210001
25286,16619,29027,0.169480004521255
25287,1086,29027,0.18921175047493502
25288,796,29031,0.0
25289,33983,29031,0.056536426778656
25290,52252,29032,0.062015350880863004
25291,39461,29032,0.12373326064586102
25292,60211,29032,0.07462726923446901
25293,15415,29032,0.27874451066225603
25294,5476,29032,0.23281437362949803
25295,27530,29032,0.185411534677341
25296,10682,29032,0.059605792072285
25297,32960,29032,0.08037662475335701
25298,60619,29032,0.092197697322746
25299,4607,29032,0.42957375966946604
25300,28655,29035,0.480813455061159
25301,53283,29045,0.534811377958411
25302,19251,29045,0.07689420607026401
25303,51258,29045,0.0016121325949990002
25304,38983,29045,0.261332492662729
25305,32328,29045,0.10708676364453701
25306,33886,29045,0.015053459431568002
25307,43872,29045,0.042675165374376
25308,23141,29045,0.12976339162365902
25309,2162,29045,0.10689203630127901
25310,475,29045,0.38475006903192405
25311,24045,29045,0.0
25312,38145,29048,0.33219552614049
25313,21894,29048,0.034236370209096
25314,22939,29048,0.33212531054758304
25315,49425,29054,0.036245620143739006
25316,49899,29054,0.21731707838830702
25317,19230,29054,0.23489109540622102
25318,39842,29054,0.593384329304184
25319,35821,29054,0.08502672005195301
25320,9381,29054,0.18739632085878302
25321,34366,29054,0.0005823923884070001
25322,11864,29054,0.049844797154954004
25323,3782,29054,0.045979388420936004
25324,26325,29054,0.12739556603204
25325,31306,29064,0.154168284264585
25326,54906,29064,0.302899278121662
25327,25210,29064,0.078042844722811
25328,36991,29064,0.146153810264214
25329,46749,29064,0.12817031599414602
25330,26294,29064,0.025378752130552
25331,30445,29064,0.072189826353223
25332,43832,29064,0.146680634946655
25333,30057,29064,0.260602993570072
25334,59251,29064,0.260400149140852
25335,35220,29064,0.13912676945282101
25336,8660,29064,0.283986087180965
25337,18821,29067,0.19590933237372501
25338,37403,29071,0.424470521973259
25339,7223,29071,0.378218421192616
25340,38458,29071,0.083898180383913
25341,30273,29071,0.43742093226994405
25342,46161,29071,0.39534561136956803
25343,24149,29071,0.387766408430593
25344,18593,29071,0.369505421493577
25345,52966,29071,0.16845049017848301
25346,55526,29071,0.16706396972634102
25347,12576,29071,0.406472015419853
25348,40760,29071,0.370693591349447
25349,51005,29071,0.44153327066902703
25350,863,29071,0.301330209436108
25351,42975,29071,0.162687918051239
25352,37391,29076,0.2751847197479
25353,23511,29076,0.46726637465396303
25354,1689,29078,0.22737282527381902
25355,59125,29078,0.22935924726772403
25356,32002,29079,0.262009059765184
25357,3594,29079,0.05678847307270601
25358,47121,29079,0.31205983123179903
25359,795,29079,0.070222912240557
25360,55085,29079,0.058685765196235
25361,4925,29079,0.04934481600222201
25362,16210,29079,0.130842188528688
25363,33382,29079,0.024137569440275
25364,17271,29079,0.022454907073491
25365,20364,29079,0.007707338725489001
25366,44442,29079,0.032245236731966005
25367,15776,29079,0.078409112946768
25368,27811,29079,0.174504229501519
25369,5323,29079,0.048753982903374
25370,43723,29079,0.028440331642453003
25371,29394,29079,0.079388019249991
25372,50386,29079,0.032573331343904
25373,60629,29079,0.098024075676977
25374,57816,29079,0.205284612749375
25375,29407,29079,0.08689374839007101
25376,36831,29079,0.07016365768296201
25377,40679,29079,0.079544554027553
25378,28496,29080,0.5600906304745531
25379,54619,29080,0.6069966378570321
25380,59456,29088,0.36288891935328704
25381,52581,29088,0.276221123901955
25382,50994,29088,0.019357483622673
25383,4786,29088,0.23343074729735003
25384,21751,29090,0.43750199678969304
25385,58805,29094,0.035803947258519
25386,35272,29094,0.28302523631665905
25387,48851,29094,0.226983053124331
25388,25267,29100,0.5820277537582921
25389,19254,29102,0.6872689366132011
25390,34961,29102,0.701868574594638
25391,20197,29102,0.6640381692746741
25392,33364,29103,0.41907601697276103
25393,38045,29107,0.620364907253914
25394,26213,29109,0.28861707826447003
25395,19284,29109,0.309993094024399
25396,25344,29113,0.150370178332474
25397,5659,29113,0.069698752537396
25398,6200,29113,0.092811619364649
25399,41852,29113,0.13770641488979501
25400,36748,29113,0.125667587647496
25401,23693,29113,0.107078171991034
25402,38325,29113,0.12349026945965601
25403,453,29113,0.17644922210000702
25404,33739,29113,0.116882469261204
25405,42965,29113,0.19083684739466703
25406,10459,29113,0.18871432563044302
25407,39679,29113,0.12691967908051202
25408,22140,29114,0.18258232677084102
25409,1301,29115,0.10925574125159401
25410,22037,29115,0.475068663284812
25411,9935,29115,0.753989117345046
25412,31455,29115,0.74271945832746
25413,39724,29115,0.413403121595703
25414,4978,29115,0.49799259127632606
25415,11807,29123,0.09095157035411101
25416,50240,29123,0.032264248356676004
25417,42064,29123,0.050759025264889006
25418,23154,29123,0.05490310111834001
25419,26817,29123,0.053205103746108005
25420,31056,29123,0.09283336945291301
25421,27638,29123,0.067257835268777
25422,49087,29126,0.171106049032235
25423,10261,29133,0.12042161993416
25424,39513,29133,0.110416059723153
25425,14459,29133,0.23291482663406501
25426,21118,29133,0.18985341975126002
25427,22148,29133,0.160127315930037
25428,19117,29133,0.176624196272943
25429,31918,29133,0.18106493101322302
25430,25781,29133,0.17914317815334502
25431,23991,29133,0.16549518554462903
25432,58847,29133,0.180931664690843
25433,40223,29134,0.40966653112425006
25434,57780,29137,0.7322566067832651
25435,48352,29137,0.363093041861106
25436,4285,29140,0.141171811907149
25437,12792,29147,0.46834634173919204
25438,10276,29151,0.292494370813902
25439,54321,29151,0.143045556783436
25440,27712,29151,0.14900919159228201
25441,5218,29151,0.5797026279227611
25442,48243,29151,0.16998637185300902
25443,47250,29151,0.54804482602472
25444,45284,29151,0.10052721382287301
25445,19822,29151,0.303695544340269
25446,32137,29151,0.35394639956955004
25447,27048,29151,0.187588954811612
25448,47597,29151,0.216076367916087
25449,43561,29151,0.111257066055804
25450,20018,29151,0.23350118516439702
25451,40531,29151,0.17350245990630903
25452,40577,29151,0.260579666595859
25453,15061,29151,0.12942598620374102
25454,16174,29151,0.36608977222771205
25455,4953,29151,0.311266780228839
25456,33895,29153,0.43067414046017705
25457,24782,29153,0.421551057723124
25458,33918,29171,0.38914226458906903
25459,38790,29171,0.40024147613503
25460,59033,29171,0.196739059115407
25461,32421,29171,0.23555341525270002
25462,10926,29171,0.36880567429106004
25463,26311,29171,0.256939089448508
25464,25548,29171,0.2464208262847
25465,2808,29171,0.30813824582063803
25466,24790,29180,0.49424712818577005
25467,34480,29182,0.430455061656062
25468,34340,29183,0.6805317560404881
25469,27869,29183,0.5488267853005311
25470,11880,29183,0.36578749390422904
25471,58072,29184,0.26326111794052903
25472,37553,29192,0.13132447223312801
25473,41653,29192,0.167630407261593
25474,40651,29192,0.11728105791698501
25475,49489,29192,0.06832073486380201
25476,56459,29202,0.7207051816760921
25477,37746,29202,0.42580258388941306
25478,51265,29204,0.5015942563992281
25479,58408,29209,0.373938595185048
25480,51767,29209,0.32441953121987305
25481,30833,29209,0.350613178369433
25482,32380,29209,0.530776877439749
25483,21701,29209,0.560111901609279
25484,23239,29209,0.35430068700534
25485,9942,29209,0.562452299340439
25486,10457,29209,0.5659647278206711
25487,11013,29209,0.44245185641618706
25488,56133,29209,0.220137141594539
25489,59768,29209,0.43145358642323806
25490,10178,29209,0.386161107592117
25491,12792,29209,0.22445800357815102
25492,54577,29211,0.366346289571921
25493,17442,29222,0.30589298662816905
25494,21881,29222,0.08740997874129501
25495,40086,29225,0.21029828869365602
25496,59167,29225,0.0
25497,17070,29225,0.10584814284365401
25498,32950,29225,0.06616437660361
25499,822,29225,0.17806222016473702
25500,48698,29225,0.08787084528581
25501,52620,29229,0.43055976804080104
25502,23651,29239,0.24869241448426602
25503,46437,29239,0.228032333389021
25504,17286,29239,0.09560738110172501
25505,54088,29242,0.46925329947318506
25506,44814,29242,0.200257385212797
25507,56854,29242,0.0
25508,19870,29242,0.10724756121560501
25509,34422,29242,0.067419263257791
25510,18997,29252,0.51093237820234
25511,20123,29252,0.545016128996449
25512,24179,29254,0.40270049242277806
25513,38304,29254,0.423014626543848
25514,17714,29263,0.8336772593919181
25515,28166,29267,0.378872987853385
25516,45833,29267,0.21326674254074302
25517,39689,29267,0.19310972577253202
25518,23322,29267,0.47358596298618205
25519,48676,29267,0.272913323930972
25520,13104,29267,0.276265282807494
25521,47939,29267,0.37044959324194704
25522,44617,29267,0.49054600851864105
25523,54382,29267,0.009273353276358
25524,9585,29267,0.20247516182024902
25525,13955,29267,0.20007993620908401
25526,56278,29267,0.292798943370814
25527,23782,29272,0.917028029699772
25528,60136,29272,0.20962855149602602
25529,43583,29272,0.9253266350645281
25530,45081,29276,0.6491996563681101
25531,19242,29276,0.23856212013198103
25532,26101,29276,0.39303285404230504
25533,32200,29277,0.28777252521490504
25534,48062,29285,0.221885872926177
25535,53366,29289,0.20722281194966802
25536,28615,29293,0.18067273972821102
25537,44361,29294,0.25200266017493
25538,35677,29294,0.035401096359978006
25539,51101,29294,0.30407725531878804
25540,8880,29301,0.0025029643336170002
25541,51154,29301,0.100995970789235
25542,27986,29304,0.20919027388109002
25543,17400,29306,0.09561537670803401
25544,11701,29307,0.42081154784554503
25545,27193,29307,0.363490920665537
25546,50817,29311,0.21558589777668802
25547,3357,29313,0.24725622153193202
25548,10209,29321,0.799196728390123
25549,56360,29325,0.24529998101424902
25550,37985,29325,0.21954496351145203
25551,5889,29329,0.23078527225772402
25552,55105,29329,0.19449070705068403
25553,27503,29337,0.191778643997136
25554,32252,29337,0.532272695808755
25555,38667,29345,0.30812581999666
25556,2331,29346,0.48028425798711905
25557,17892,29350,0.380971735026825
25558,56504,29350,0.308045131763378
25559,44291,29351,0.25237119605457004
25560,37151,29351,0.255563469974643
25561,2108,29351,0.5155610835137371
25562,33731,29351,0.26609324019871
25563,1523,29351,0.334635713072426
25564,51599,29353,0.5886223224847731
25565,19988,29353,0.066880512067684
25566,1138,29353,0.300044979985915
25567,42695,29354,0.31216078081312804
25568,47624,29356,0.412852032530371
25569,32605,29356,0.547929829267725
25570,2474,29356,0.391906691787328
25571,52545,29358,0.253348952280583
25572,12877,29358,0.192113368875513
25573,3540,29358,0.12353991086639302
25574,23514,29358,0.289663897087965
25575,21444,29362,0.43477310662043006
25576,5240,29369,0.348296665286675
25577,21522,29370,0.45799007739108105
25578,41528,29370,0.45100643736480606
25579,18965,29377,0.29854886793608104
25580,11053,29377,0.592373550346158
25581,22325,29377,0.542308579454534
25582,14648,29377,0.275718748192794
25583,11597,29377,0.26770686783409203
25584,33118,29377,0.21555355290653702
25585,43374,29377,0.08730786650169901
25586,41649,29377,0.20156359058129403
25587,15038,29377,0.22591540353837103
25588,47552,29377,0.7063723932435211
25589,18648,29377,0.27015268071520404
25590,3636,29380,0.40838897846224004
25591,20028,29380,0.379617251982211
25592,21583,29380,0.5350911085885991
25593,43101,29380,0.504151007278406
25594,9348,29380,0.413434294507359
25595,36517,29380,0.49114427930547505
25596,33980,29380,0.45364330545476506
25597,43855,29380,0.45225924196767703
25598,1440,29380,0.504569928394774
25599,17365,29380,0.417368078572566
25600,30557,29383,0.53266013869325
25601,9386,29383,0.030646074416700003
25602,33906,29383,0.46875666778790803
25603,57169,29386,0.762227738577801
25604,4123,29391,0.325764942375016
25605,60172,29392,0.025319110998164
25606,30991,29392,0.0
25607,43541,29392,0.062810827009967
25608,19013,29392,0.0020808014237150003
25609,28505,29392,0.0
25610,19570,29392,0.0
25611,36981,29392,0.0
25612,20871,29392,0.072847960077719
25613,26785,29392,0.078827384820356
25614,32165,29392,0.013378762652421002
25615,45511,29392,0.062979371147768
25616,12505,29392,0.071761726544873
25617,40412,29392,0.032077499140438004
25618,48604,29392,0.029700111812766
25619,28397,29392,0.048590955049158
25620,55085,29394,0.8536866033844711
25621,37015,29402,0.07017795595076201
25622,20653,29402,0.163541421629568
25623,53435,29402,0.0
25624,4549,29402,0.046509788962307
25625,14858,29402,0.076574920035263
25626,13258,29402,0.0
25627,3557,29402,0.06596488158562
25628,50779,29402,0.008674066353833
25629,50895,29402,0.44465518604762105
25630,44442,29407,0.09904064850277901
25631,795,29407,0.23466468262765702
25632,27811,29407,0.137219955258214
25633,33286,29408,0.24991225148565901
25634,34056,29408,0.137363424248328
25635,25502,29408,0.557868677221931
25636,49953,29408,0.072716139453444
25637,50380,29408,0.000444853568677
25638,42966,29408,0.260248511830667
25639,10723,29408,0.186142509477313
25640,28396,29408,0.29019935639724503
25641,15521,29423,1.0
25642,31766,29437,0.21907912258112103
25643,59630,29438,0.596166061284357
25644,28039,29440,0.19851518522747402
25645,23639,29440,0.240399636202333
25646,28322,29440,0.5220582096945631
25647,41151,29450,0.400965348001652
25648,24359,29450,0.231011407770735
25649,19310,29450,0.382385841495868
25650,58239,29455,0.24368158692606903
25651,49265,29458,0.18718213548607202
25652,54683,29458,0.276352479462786
25653,38325,29458,0.195225309559412
25654,42443,29458,0.012118183789178
25655,43473,29458,0.0
25656,10459,29458,0.085272958667217
25657,57826,29458,0.20133384171857602
25658,19441,29458,0.024331706828494
25659,28661,29458,0.086162627504191
25660,49769,29459,0.34277022005762603
25661,28850,29459,0.147741691041599
25662,8837,29462,0.42540783423044803
25663,50182,29462,0.04982975041827
25664,11021,29462,0.013946126340066001
25665,15391,29462,0.329599154406286
25666,42399,29462,2.348790199083075e-06
25667,6696,29462,0.10621023568651301
25668,49329,29462,0.004501982456197
25669,12467,29462,0.041427492063126
25670,24499,29462,0.26993329059784005
25671,26048,29462,0.16832219240877302
25672,49093,29462,0.022712006868234002
25673,55502,29462,0.08526817446845801
25674,1371,29462,0.003379646463576
25675,48238,29462,0.067050661427055
25676,10097,29462,0.010023830493864001
25677,45300,29462,0.042219861160886
25678,44563,29476,0.130010626235732
25679,17395,29476,0.062326133315761006
25680,45183,29476,0.055343261183235
25681,21081,29478,0.15871446958988802
